label,gt,text,group
3,3,"Cisco, NetApp and EMC focus in on storage software . &lt;strong&gt;Storage Decisions&lt;/strong&gt; Lords of the code",5
2,2,"US Air Seeks Cost Cuts in 2nd Bankruptcy .  ALEXANDRIA, Va., Sept 13 (Reuters) - US Airways plans to  slash costs under its second bankruptcy of the decade, in a bid  to become more like the discount airlines that threaten its  survival.",6
0,0,Rwanda 'genocide' priest on trial . A Catholic priest accused of participating in Rwanda's genocide will go on trial at the UN war crimes court.,6
3,3,"Is SunnComm a sham or the next, big DRM success? . &lt;strong&gt;Feature&lt;/strong&gt; From hell to hell and maybe heaven",5
1,1,"African Taekwondo Athlete Hospitalized . ATHENS, Greece - A taekwondo competitor from the Central African Republic was hospitalized for precautionary tests Friday after being knocked out during a preliminary bout.",6
1,1,"In a Matchup Against Youth, Age Triumphs . Tennis's onetime ""It"" girl met up with the weary one of the present, and Mary Pierce, wiser and calmer at 29, prevailed over the 17-year-old Maria Sharapova.",6
1,1,"Roundup: Canada #39;s Weir increases his lead . The only birdie putt Mike Weir made yesterday in the Canadian Open came at a good time, a 6-footer on the 18th hole that gave him a three-shot lead and left him ",6
3,3,Watchdog rules over broadband  . The UK's ad watchdog rules over which net connections can be described as full speed broadband.,5
1,1,"Steelers' Bell Out for at Least Two Weeks (AP) . AP - In his fourth NFL season, Kendrell Bell is reliving his sophomore jinx. The playmaking inside linebacker for the Pittsburgh Steelers will miss at least the next two games with what is now being called a sports hernia.",6
2,2,"Fannie Mae gets a shake-up . The accounting irregularities at home loan giant Fannie Mae could end up raising mortgage rates, but the impact, if any, will be difficult to measure given the enormous size and dynamic nature of the market.",5
3,3,DOJ Raids Private P2P Operation . Authorities raided five residences and and an Internet service provider Wednesday morning in the first federal criminal enforcement action against private peer-to-peer (P2P) (define) networks.,5
2,2,Intellectual property rights still a problem . US companies in China said yesterday that Beijing had made dramatic progress in ratifying the commitments it made when it joined the World Trade Organisation three years ago.,6
0,0,"British police granted more time to quiz radical cleric Abu Hamza (AFP) . AFP - British police were granted more time to quiz radical Islamic cleric Abu Hamza al-Masri, who was arrested the day before on suspicion of committing or preparing acts of terrorism.",6
0,0,"How bad is it? (U.S. News   World Report) . U.S. News   World Report - Throughout the presidential campaign, the Republicans have shown remarkable discipline in their public messages--but the deteriorating situation in Iraq is testing some of that unity. The strain was evident at a Senate hearing last week where Nebraska Republican Chuck Hagel unloaded on the Bush administration's sluggish reconstruction efforts in Iraq.  quot;It's beyond pitiful; it's beyond embarrassing. It is now in the zone of dangerous, quot; he thundered. ...",6
3,3,"Software Tackles Digital Photo Proliferation (Reuters) . Reuters - Now that digital cameras have overtaken\film cameras in sales, users are beginning to encounter a\familiar problem -- what to do with the bulging image files and\folders filling up computer hard drives?",6
0,0,on the record: . ISLAMABAD: Prime Minister Shaukat Aziz said that the development of the social sector of the country was the priority of the government.,6
1,1,"Foot fault . Unranked and 18-point underdogs, Oregon State came into Death Valley and nearly shocked the nation Saturday night. After a 47-minute weather delay, the Beavers outplayed fourth-ranked ",6
0,2,"Judge Strikes Down Campaign Finance Rules . WASHINGTON Sept. 20, 2004 - A judge has struck down several government rules on campaign fund raising, ordering tougher restrictions on big political money in the long term while creating uncertainty about ",0
0,2,"Yukos Lawyer Summoned As Company Appeals . MOSCOW Sept. 6, 2004 - Prosecutors tightened the screws on Yukos on Monday, calling in the oil giant #39;s top in-house lawyer for questioning after searching his office and apartment on the same day the company ",3
2,0,"Dollar Dips Vs European Currencies (Reuters) . Reuters - The dollar softened against the euro\but firmed against the yen on Monday, trading within tight\ranges as dealers refrained from making aggressive bets ahead\of the August U.S. payrolls report later this week.",3
0,3,NASA Notes Some Progress in Making Shuttles Safer . NASA officials said Thursday that they had made significant progress in making shuttles safer and changing the way they do business.,4
1,1,"Freshman Walker gives Irish running game a boost . SOUTH BEND, Ind. -- Running back Darius Walker didn #39;t play last week against Brigham Young, but Notre Dame coach Tyrone Willingham said the reason had nothing to do with any thoughts of holding Walker out as a freshman to preserve a year of eligibility.",6
2,2,"Most D.C. Hotels Have Kept Union at Bay . Three years ago, before the trendy Hotel Monaco in Washington's Penn Quarter filled its goldfish bowls and tucked in its high-thread-count sheets, managers went to a local human resources association to see what the unionized hotels in the area paid employees.",5
1,1,"Stunning triumph vindicates relay team . Four British athletes sat together on the poolside terrace of the Politia Tennis Club yesterday, the realisation of what they had done the previous evening soaking into them like ",6
2,2,"Google makes market debut . IN A debut vaguely reminiscent of the dot.com boom, shares of internet search giant Google surged in their first day of public trading. ",5
0,3,"GAO: Homeland Security #39;s Enterprise Architecture Lacks Key Elements . In a report, it says the agency #39;s first try at building an enterprise architecture offers a partial foundation, but is lacking in several areas. ",1
0,0,"Chinese dig for villagers buried under landslides after deadly typhoon (Canadian Press) . Canadian Press - SHANGHAI, China (AP) - Villagers in an eastern province dug with farm tools Monday to search for 24 people missing in massive landslides unleashed by Typhoon Rananim, which has already been blamed for 115 deaths and is the worst such storm to hit China in seven years.",6
3,3,Cingular Seeks Amendments in AT T Wireless Merger (NewsFactor) . NewsFactor - Cingular Wireless has begun soliciting AT T Wireless (NYSE: AWE) bondholders to consent to certain amendments in connection with Cingular's acquisition of AT T.,5
0,0," #39;It was just enough. For now #39; .  quot;Tony Blair #39;s conference speech ... his 10th as leader of the Labour party, demonstrated why he is still the political conjuror of the day.",6
0,0,NATO Gives Thumbs Up to Iraq Mission . They gathered in Brussels to try to agree on the terms for expanding the alliance #39;s small military training mission in Iraq. Officials said before the meeting that they believed an accord would be possible ,6
2,2,Intercontinental plans hotel sale . Intercontinental Hotels plans to shed properties worth 750m (1.3bn) to help it recover from three years of falling hotel bookings.,6
1,1,"Stewart spoils upset bid . Sports car ace Ron Fellows nearly pulled off what arguably would have been the biggest upset in NASCAR history, finishing second after starting last yesterday at Watkins Glen (N.Y.) International.",6
0,3,"Ashcroft Heralds Cybercrime Crackdown . US Attorney General John Ashcroft heralded the success of Operation Web Snare, a multi-agency crackdown on cybercrime that led to the arrrest or conviction of more than 150 people for a variety ",3
3,3,"Will Longhorn's Loss Be Your Gain? . Microsoft's decision to pare back features of the upcoming OS is not bad news, some say.",6
2,2,"Agere to Cut 500 Jobs, Book Charges .  NEW YORK (Reuters) - Communications chip maker Agere  Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AGRa.N target=/stocks/quickinfo/fullquote""&gt;AGRa.N&lt;/A&gt; on Wednesday said it will cut 500 jobs  and sell or close a plant in Florida that employs 600 people in  order to reduce costs amid slowing sales.",5
2,2,Stocks Are Seen Off a Touch at Open . US stocks are seen off a touch at the open Wednesday as the price of oil continues to plague investor sentiment. ,6
0,2,"WTO Rejects U.S. Appeal on Canadian Wheat .  GENEVA (Reuters) - The World Trade Organization's (WTO) top  trade court on Monday rejected a U.S. appeal against a ruling  exonerating the export policies of the Canadian Wheat Board,  diplomats and trade sources said.",3
2,2,"Morningstar Faces Possible SEC Civil Suit (Reuters) . Reuters - Morningstar Inc., the mutual fund and\stock research provider, on Friday said it may face U.S.\Securities and Exchange Commission civil charges over incorrect\data it published about a mutual fund.",5
1,1,PSU REPORT CARD . The quarterback drops back to pass on the first play of the game on enemy turf and floats a picturesque 49-yard bomb to the team #39;s most dangerous player.,6
3,3,"Silicon to help explain origins of the universe . ST. PETERS, Mo. - The origins of the universe could soon be uncovered with the help of silicon and other materials. In 2001, NASA launched a robotic spacecraft from Cape Canaveral, Fla.",6
1,1,United boss praises Rooney debut . Manchester United boss Sir Alex Ferguson has said that Wayne Rooney #39;s first game for the club was as good as any debut he has ever seen.,6
0,0,"Next President Will Pick Scores of Judges (AP) . AP - The next president's most enduring legacy may be in an area little mentioned in the campaign so far: the federal courts, where rulings on such hot-button issues as abortion, gay marriage and the death penalty could have lasting impact.",6
0,0,"African Union Force Seen as Main Hope for Darfur . Days before a UN deadline for Sudan to disarm and prosecute those responsible for violence in the country #39;s Darfur region, nations are looking to the African Union ",5
0,2,"Guest Column Addressing Global Imbalances is Within the Realm of &lt;b&gt;...&lt;/b&gt; . THE global economy is slowly recovering, and with it hopes for a sustained period of economic growth in all regions. South Africa #39;s economic future is tied to that of the rest of the world and for this reason ",0
2,2,"ConocoPhillips seeks 25 stake in Russia #39;s Lukoil . NEW YORK, August 27 (New Ratings) - ConocoPhillips (COP.NYS) is reportedly seeking to buy up to a 25 stake in the Russian oil company, Lukoil, which contributes 19 each to the country #39;s crude oil output and reserves.",6
0,0,"China tells US not to send wrong signal to Uighur 'terrorists' (AFP) . AFP - China has appealed to the United States not to send the ""wrong signal"" after Washington said a handful of detained Uighurs being held at the US military base in Guantanamo Bay would not be returned to China.",6
3,2,"Coping with e-trash pileup  . NEW YORK -- When Office Depot Inc. stores ran an electronics recycling drive last summer that accepted everything from cellphones to televisions, some stores were overwhelmed by the amount of e-trash they received.",3
0,0,"Who Governs the West Bank? . Who Governs the West Bank? Palestinian Administration under Israeli Occupation,* the latest report from the International Crisis Group, examines that system, which faces its most acute crisis since the Oslo process was launched in 1993.",6
2,2,Barclays looks to buy Absa stake . UK lender Barclays says it is in talks with South Africa's Absa about buying a majority stake in the bank.,6
0,0,More time to quiz terror suspects . Police holding four men arrested on suspicion of a terrorist plot to buy radioactive material have been given more time to question them.,6
1,1,Gators Anxious To Play; Crowder And Herring Will Play 9/8/2004 . The Long mystery surrounding whether or not linebacker Channing Crowder and safety Jarvis Herring would serve their suspensions now or later has been resolved.,5
1,1,"Bills Battle Back After Bleak Beginning . The Mike Mularkey era in Buffalo began with an 0-4 record. But eight weeks and six victories later, the Bills suddenly find themselves in the playoff hunt.",6
0,1, #39;Zippy #39; chipper despite loss . A couple of the somebodies around here are going to walk away from Flushing Meadow with a million bucks apiece in their petty cash stash.,1
1,1,"Soccer: Owen on track for crack at critics and Wales . MANCHESTER, England : Michael Owen is confident of recovering from a back injury in time to line up for England against Wales in Saturday #39;s World Cup qualifier at Old Trafford.",5
2,2,Onex Corp. to buy US health services companies for \$980 million . TORONTO (CP) - The Onex Corp. conglomerate has signed a \$980 million deal to buy two US health services companies owned by former Canadian transportation giant Laidlaw International Inc.,6
0,0,"Iraq extends Al-Jazeera ban . THE Iraqi Government shut down Al-Jazeera #39;s Baghdad operations indefinitely today, extending a one-month closure order imposed after the pan-Arab channel was accused of inciting violence.",6
2,2,Hungary's state airline for sale . The Hungarian authorities invite investors to bid for a 99 stake in the indebted national carrier.,6
0,3,Cisco gives Linksys rebate to the upwardly mobile . Cisco Systems introduced a rebate program on Friday to encourage owners of its Linksys home networking gear to trade up to higher-end products.,4
3,3,"EMC nabs former IBM grid guru for CTO position . EMC has hired the former chief architect of IBM #39;s grid computing initiative as senior vice president and chief technology officer for the Hopkinton, Mass.",5
0,0,"Musharraf and Aziz finalise strategy for New Delhi talks . Ahead of the crucial talks between the Foreign Ministers of India and Pakistan, President Pervez Musharraf and new Prime Minister Shaukat Aziz on Friday jointly finalised the strategy to be adopted at the New Delhi talks, emphasising that progress on all ",6
1,1,"Schumacher Clinches Season Title . Michael Schumacher finished second at the Belgian Grand Prix on Sunday, scoring enough points to clinch an unprecedented seventh Formula One drivers' title.",6
0,0,"Goss: Interrogations Key to War on Terror (AP) . AP - Porter Goss, nominated to be the next CIA director, took a hard line on interrogations in the war on terror earlier this year, saying ""Gee, you're breaking my heart"" to complaints that Arab men found it abusive to have women guards at the Guantanamo Bay prison camp.",6
0,0,"Taiwan Issues Typhoon Warning, Markets to Close .  TAIPEI, Taiwan (Reuters) - Taiwan issued a typhoon warning,  predicting possible flash floods and landslides, and said  financial markets, schools and businesses in the capital would  be closed Tuesday as a result.",6
1,1,"Owen  amp; Becks named on World Player short-list . Following his dynamic season for Liverpool, breathtaking contribution at Euro 2004, and goals-laden start to his career in Spain, Michael Owen has rightly been named on the shortlist for the FIFA World Player of the Year award.",6
0,0,"Mortars Mark Opening of Iraqi Political Conference .  BAGHDAD (Reuters) - Insurgents fired mortars at a meeting  where Iraqi leaders met to pick an interim national assembly  Sunday, killing at least two people in a grim reminder of the  country's tortured path toward democracy.",6
1,1,"Douglas, Sun take a share of first . Katie Douglas scored 16 of her 21 points in the second half, and Lindsay Whalen scored 5 points in the last two minutes, leading the Sun to a 71-64 win over the Seattle Storm yesterday in Uncasville, Conn.",6
1,1,Venables favourite to replace Robson . Newcastle United are considering an approach to Terry Venables to become their manager to work alongside Alan Shearer until the end of the season following the abrupt sacking of Sir Bobby Robson yesterday.,6
3,3,"Genesis Hits the Mark For Utah Reentry Wednesday . NASAs Genesis spacecraft performed a critical trajectory maneuver September 6, putting it on a precise course for plunging into Earths atmosphere and fireballing its way toward the Air Force #39;s Utah Test and Training Range (UTTR), southwest of Salt ",6
1,1,"Responding to Howe, Mets Decide Not to Go Quietly . Although the Mets' manager is not an orator, he apparently gave his team a reason to keep playing Friday night.",6
1,1,"Bills' McGahee Said to Ask for Trade (AP) . AP - Running back Willis McGahee has asked the Buffalo Bills to trade him if he is not their starter on opening day, a source told The Associated Press on Friday.",5
3,3,"Smarter Mobile Java Framework on Tap for 2005 . A new push is on for a smarter, less finicky Java mobile architecture -- with the goal of making it easier for Java/J2ME architects and devs to design, deploy, develop and manage mobile apps.",6
0,0,"Angry Russians rally over siege . More than 100,000 people are expected in central Moscow at an  quot;anti-terror quot; rally amid mounting rage across the country over the bloody hostage siege in southern Russia.",6
2,2,"Tyco to Market Plug Power #39;s Generator . Plug Power Inc., a maker of on-site power generation systems for commercial and residential dwellings, on Tuesday said Tyco Electronics Power Systems Inc.",5
1,1,"Staying on top of things . Acton-Boxboro's girls' soccer team didn't wait long to set the tone. Less than two minutes into its 3-0 upset of No. 2 Lincoln-Sudbury yesterday, sophomore Natalie Crutchfield controlled a cross from Caitlin Berry and found the back of the net.",6
3,3,Take a Note--Or Lots of Them . EverNote offers a slick way to collect and retrieve random information on multiple devices.,6
0,0,"Indonesian police to question officer who treated Bali bomber to &lt;b&gt;...&lt;/b&gt; . JAKARTA: An Indonesian police officer who treated a convicted Bali bomber to coffee in a Jakarta Starbucks is to be questioned over the incident, national police chief General Da #39;i Bachtiar said.",6
1,1,U.S. Furious at Proposal That Hamm Return His Gold .  ATHENS (Reuters) - U.S. Olympic chiefs reacted furiously  Friday to a suggestion all-round champion Paul Hamm should give  his gold medal to a South Korean rival under a plan floated by  the governing body of world gymnastics.,5
0,2,Enron #39;s chief financial officer resigns . NEW YORK - Enron Corp. Friday said Chief Financial Officer Raymond Brown resigned to pursue other job opportunities and will be replaced on an interim basis by Robert Bingham.,4
1,1,"Magic number drops to 22 with rout in Montreal . Paul Byrd mesmerized the Expos on Friday night, as he and the Braves opened a three-game series at Olympic Stadium with a 7-1 win.",6
0,3,"US cracks down on spam mountain . John Ashcroft, the attorney General of the US, is expected to announce on Thursday dozens of lawsuits against alleged spammers following a low key campaign against the practise across the US.",0
0,0,"25 People Killed in Venezuela Plane Crash (AP) . AP - A military plane crashed into a mountain in central Venezuela, killing 25 people, including five children, the air force rescue team said in a statement Saturday.",6
3,3,"Wi-Fi Security Update . WPA2 Wi-Fi Protected Access products, both access points and client air cards, will soon be flooding the market. This uses the Advanced Encryption Standard AES which is compliant with the FIPS140-2 government security requirements.",6
1,1,"Nedved Quits Czech Republic . Juventus playmaker Pavel Nedved has officially announced his retirement from international football, a decision hed been flirting with for months.",6
3,3,Game Puts Players in Kerry's Swift Boat (AP) . AP - An upcoming video game lets players re-enact the Swift boat mission in Vietnam that won Sen. John Kerry a Silver Star award for battlefield heroism.,6
0,0,"US military launches attack outside Najaf shrine . US troops and warplanes pounded Mehdi Army positions outside the Imam Ali mosque in Najaf early Sunday, US military officials said.",6
2,0,"HK Votes in Close Poll, Focus on More Democracy .  HONG KONG (Reuters) - Hong Kong residents voted on Sunday  in a legislative election seen as a referendum on greater  democracy and a test of popularity for China's communist rulers  in the former British colony.",3
0,0,"Private earns division's first Iraq Silver Star . BAGHDAD -- An 18-year-old private earned the first Silver Star medal awarded to a soldier from the First Cavalry Division serving in Iraq, after he helped fight off a deadly guerrilla ambush in May that killed two of his companions and wounded five.",5
2,0,"Alitalia Ground Crew Unions Agree to Cuts (AP) . AP - Alitalia said Thursday it has reached an agreement with unions representing its ground crew staff to cut 2,500 jobs and freeze pay increases, moving a step closer to approving a crucial restructuring plan.",3
0,0,Aziz elected Pak PM amid boycott by Oppn . President Pervez Musharraf #39;s loyalist Shaukat Aziz was elected as Pakistan #39;s Prime Minister in a National Assembly vote boycotted by the opposition in protest of the speaker #39; decision not to permit their jailed candidate Javed Hashmi to take part in the ,6
0,0,Venezuelans Vote Early in Referendum on Chavez Rule (Reuters) . Reuters - Venezuelans turned out early\and in large numbers on Sunday to vote in a historic referendum\that will either remove left-wing President Hugo Chavez from\office or give him a new mandate to govern for the next two\years.,6
2,2,Toyota Motor sets up JV in Guangzhou . Toyota Motor Corp yesterday launched a joint venture with China #39;s Guangzhou Automobile Group to produce the Camry sedan in the capital city of Guangdong Province.,6
2,2,Appeals court faults Oracle in shareholder suit . Oracle suffered a legal setback Wednesday when a federal appeals court reviewing a shareholder lawsuit reversed a lower court #39;s ruling that had found in the company #39;s favor.,5
2,2,"Staples Profit Up Sharply, to Enter China .  NEW YORK (Reuters) - Staples Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SPLS.O target=/stocks/quickinfo/fullquote""&gt;SPLS.O&lt;/A&gt;, the top U.S.  office products retailer, on Tuesday reported a 39 percent jump  in quarterly profit, raised its full-year forecast and said it  plans to enter the fast-growing Chinese market.",6
2,2,"Shell unveils \$4B in plans . Shell Canada outlined \$4 billion worth of expansions and de-bottlenecking at its Athabasca Oil Sands Project yesterday. The work will eventually bring the project to 500,000 barrels per day in production.",5
3,3,"SpaceShipOne blasts off . com September 29, 2004, 7:06 AM PT. MOJAVE, Calif.--A specialized plane carrying a suborbital spacecraft took off shortly before 7:15 am PDT in an attempt to complete the first phase in the race to privatize space travel.",6
1,1,"Lions end record 24-game road losing streak vs. Bears . Bracy Walker got one of the game balls and rightfully so. Needing intravenous fluids to fight off dehydration, Walker rescued the Detroit Lions from the NFL #39;s longest road losing streak Sunday.",6
1,1,"Australia beats Japan 1-0, plays for gold . Brendan Kingman #39;s sixth-inning single sent Australia to a 1-0 victory Tuesday over stunned Japan, putting the Aussies in the gold medal game.",6
0,0,"Frances Floods Florida, Leaves Four Dead . FORT PIERCE, Fla. - Hurricane Frances' wind and water whacked swaths of Florida with fire-hose force Sunday, submerging entire roadways and tearing off rooftops before weakening to a tropical storm and crawling inland with heavy rain...",6
0,3,"Nuclear Test in North Korea? . On September 11, the South Korean news agency Yonhap reported a huge blast and a 2.5 mile diameter mushroom cloud in North Korea 6 miles southwest of Yongjori Missile Base...on Thursday.",0
1,1,"Colts Interested in Quarterback Tim Couch (AP) . AP - The Indianapolis Colts were still fine-tuning their roster Monday, and one option is quarterback Tim Couch.",6
2,2,"Nikkei Led Higher by Techs, Shippers .  TOKYO (Reuters) - Tokyo's Nikkei average rose 0.35 percent  by mid-morning on Tuesday as investors sought bargains among  technology and shipping firms, but gains were limited by  caution ahead of a monetary policy meeting in the United  States.",6
0,2,Call it an Early Birthday Present . Today the Supreme Court declined to rule that the National Do Not Call Registry violates telemarketers #39; rights to commercial free speech.,3
2,2,"Airline industry seen losing up to \$US4b in 2004 . MONTREAL: The global airline industry stands to incur losses of between \$US3 billion (\$NZ4.6 billion) and \$US4 billion this year as surging oil prices wipe out any hope of profit created by rising passenger traffic, the International Air Transport ",6
2,2,IPO will be golden for farmers . Chicken cooperative Gold Kist Inc. appears only days away from hatching into a public company -- a move intended to put more cash in the hands of farmers and increase Gold Kist #39;s own ability to raise money.,5
0,0,"Frustrated chimp takes up smoking . Sexual frustration has driven a mild-mannered chimpanzee to take up smoking and spitting, according to China #39;s Xinhua news agency.",5
1,1,"Mets #39; Brain Trust Isn #39;t Thinking So Straight . HE Atlanta Braves, who visited Shea Stadium for a doubleheader last night, have won 12 - going on 13 - consecutive division championships.",6
3,2,Delightful Dell . The company's results show that it's not grim all over tech world. Just all of it that isn't Dell.,3
2,2,"Oil Prices Halt Three-Day Losing Streak (Reuters) . Reuters - Oil prices rose modestly on Wednesday,\halting a three-day losing streak on profit-taking from record\highs near  #36;50 a barrel.",6
0,0,"Storm Floods Kill More Than 600 in Haiti . GONAIVES, Haiti - The death toll across Haiti from the weekend deluges brought by Tropical Storm Jeanne was at 620, with some 500 of them in Gonaives, but officials said on Tuesday they expected to find more dead.    Blood swirled in knee-deep floodwaters as workers stacked bodies outside the hospital morgue...",6
1,1,Kansas City Royals News . There #39;s something very strange about the Royals and Tigers on Thursday afternoons. Baseball scores start looking more like football scores.,6
1,1,Mourinho joy at perfection . Jose Mourinho said Chelsea played the  quot;perfect game quot; after they romped to an impressive 3-0 victory over Paris Saint-Germain.,6
3,3,What's next for Oracle? . CNET News.com answers your questions about the court case that set the software maker against the U.S. Department of Justice.,5
0,0,"Sadr agrees to accept Iraq peace mission demands . BAGHDAD : Shiite militia leader Moqtada Sadr has agreed to disarm and quit a holy shrine in Najaf as demanded by Iraq #39;s key national conference, one of the organisers of the meeting said. ",6
3,3,"New Tungsten Boasts Big Storage . PalmOne's Tungsten T5 comes with 256MB of flash memory, so you never risk losing your data.",6
1,1,"Wambach has Midas touch in final . PIRAEUS, Greece -- It was a good two hours after FIFA president Sepp Blatter put an Olympic gold medal around the neck of US forward Abby Wambach and the significance of winning the final hadn #39;t truly sunk in yet.",6
1,1,"Two pieces of jewelry in vault . ATHENS -- From soaring heights to missed opportunities, the feel-good ride of the United States track and field team hit a couple of potholes last night even as another gold medal was added to its 2004 Olympic collection.",6
3,3,Barcelona clubbers get chipped . Some clubbers in Barcelona have opted to have a microchip implanted which lets them pay for drinks.,5
3,3,"Fujitsu, Cisco to Develop Routers, Switches . Fujitsu Ltd. and Cisco Systems Inc. said today they have agreed to enter into a strategic alliance focusing on routers and switches that will help service providers and enterprises build advanced IP networks.",6
1,1,Federer crashes out of Olympics . World number one Roger Federer of Switzerland crashed out of the Olympic tennis tournament on Tuesday when he lost to unseeded Tomas Berdych of the Czech Republic. ,6
1,1,Doping allegations shock kiwi cyclist . Surprise and shock from a top kiwi cyclist at the doping allegations against American Tyler Hamilton. Heath Blackgrove raced against Hamilton in the Olympic time trial in Athens.,6
2,2,"US Economy Seen on Solid Footing . Orders for US durable goods fell unexpectedly in August but beat forecasts once transportation equipment was stripped out, government data showed on Friday in evidence the economy is again pumping strongly.",5
1,1,"U.S. Wrestlers Shut Out . Daniel Cormier and Joe Williams of the United States each lose in Olympic freestyle wrestling, leaving America without a finalist in the three gold medal matches.",6
1,1,"Athletics Rally to Beat Devil Rays 8-7 (AP) . AP - Erubiel Durazo hit a two-run homer, Eric Chavez also connected and the Oakland Athletics rallied from a four-run deficit to beat the Tampa Bay Devil Rays 8-7 Friday night.",6
2,2,"What Howard Sterns Sirius Deal . Radio titan Howard Stern and leading Sirius Satellite Radio announced today a five-year, multimillion dollar deal to air Stern #39;s show on the satellite radio provider as of Jan. 1, 2006.",6
3,3,"Microsoft Opens Up . Is Microsoft (Nasdaq: MSFT) opening up? The tech giant said today that it plans to reveal the source code for its Office 2003 product (a suite that includes such well-known applications as Outlook, Excel, and Word) to government clients.",5
0,3,CSSI to Make Its Way in the Sky . CSSI Inc. of Washington  was picked by the United States and the United Nations to carve out more airspace in the crowded sky.,1
1,1,Colts down Titans in divisional clash . CBC SPORTS ONLINE - Edgerrin James rushed for 124 yards and scored a pair of fourth-quarter touchdowns Sunday to lift the Indianapolis Colts to a 31-17 victory over the Tennessee Titans.,6
1,1,South Africa vs West Indies . South Africa openers Herschelle Gibbs (right) and Graeme Smith gave the team a good start in the ICC Champions Trophy match against the West Indies at The Oval in London on Saturday.,6
2,2,"Corporate software maker narrowly tops expectations . LOS ANGELES (CBS.MW) -- Oracle shares jumped Wednesday morning after the corporate software giant #39;s quarterly results narrowly outpaced expectations overnight, with strength at its core database operations offsetting declines in its applications business.",6
0,2,"Ranks of Poverty-Stricken, Uninsured Rise . The number of Americans living in poverty increased by 1.3 million last year, while the ranks of the uninsured swelled by 1.4 million, the Census Bureau reported Thursday.",3
0,0,Uganda's HIV success questioned . Word of mouth research suggest HIV figures in Uganda could be three times bigger than previous estimates.,5
3,3,"Mozilla Updates Firefox Browser . Mozilla has released a preview version of its open source FireFox Web browser. FireFox 1.0PR includes some bug fixes and many new features, including Live Bookmarks, a new Find toolbar and better IE compatability.",6
1,1, #39;Maria Mania #39; grips Big Apple . New York - Manhattan is braced for an outbreak of  quot;Maria Mania quot; this week as 17-year-old Maria Sharapova leads a Russian assault on the US Open.,5
3,3,Brief: Siemens warns of ear damage from loud mobile tune . Siemens warned customers of a software defect in a range of mobile phones that could cause hearing damage.,6
1,1,Tuskegee-Benedict Football Game Postponed (AP) . AP - Tuskegee University officials called off Saturday's football game with Benedict College because of Hurricane Ivan's impact on Alabama.,6
1,1,"Ichiro leads an assault on baseball #39;s records . He #39;s poised to rack up most hits in a season. Other marks look vulnerable, too. By Erik Spanberg  Correspondent of The Christian Science Monitor.",6
1,1,"Spain #39;s Martinez and Fernandez win 49er gold . Athens, Greece (Sports Network) - Spain #39;s Iker Martinez and Xavier Fernandez won gold in the 49er sailing class Thursday. Martinez and Fernandez, reigning world champions, finished seventh in the 16th race and posted 67 net points in the event.",6
0,0,Iraqi ministers escape attacks . BAGHDAD (BBC)-- Two Iraqi interim government ministers have survived apparent assassination attempts in the capital Baghdad. Convoys carrying the environment and education ministers were attacked on their way to offices in the city.,6
0,0,"Darfur peace talks due to resume . Talks to try to resolve the Darfur crisis are due to resume on Tuesday, amid warnings the world is not giving enough financial aid to the refugees.",6
3,3,"On Fed Payroll, Hackers Seek to Save America (Reuters) . Reuters - Jason Larsen types in a few\lines of computer code to hack into the controls of a nearby\chemical plant. Then he finds an online video camera inside and\confirms that he has pumped up a pressure value.",5
2,2,"UPDATE 2-Greenspan-Aging US population to strain finances . An aging US population will strain public finances and hurt the economy without swift fixes to the social safety net, such as raising the age for ",5
3,3,"Weak Version of Most Powerful Explosions Found (SPACE.com) . SPACE.com - Gamma-ray bursts are the most powerful events in the universe, temporary outshining several galaxies and likely signaling the birth of a black hole.",5
0,0,"N.Korea Vows Will Never Dismantle Nuclear Arms .  SEOUL (Reuters) - North Korea will never dismantle its  nuclear arsenal and will not resume talks on its atomic  programs unless the United States drops its ""hostile"" policy,  the North's official KCNA news agency said on Saturday.",6
0,0,"Protesters at Home of Swift Boat Backer (AP) . AP - Nearly 40 protesters gathered Saturday at the home of the chief financial backer of the Swift Boat Veterans for Truth, whose ads criticize Democrat John Kerry's military record.",6
0,0,"General: Bin Laden Likely Issuing Orders (AP) . AP - The trail has gone cold in the hunt for suspected Sept. 11 mastermind Osama bin Laden three years after the audacious attacks, but the al-Qaida chief and his No. 2 are still orchestrating strikes like the recent suicide car bombing of a U.S. security firm in Kabul, a top American commander said Saturday.",6
2,2,"S amp;P may cut Interpublic Group of Cos corp credit . Standard  amp; Poor #39;s said on Tuesday it may cut the corporate credit rating of The Interpublic Group of Cos. (IPG.N: Quote, Profile, Research) citing growing concerns over senior ",6
0,0,"Democrats Decry Bush Comments on Terror (AP) . AP - Democrats criticized President Bush's record on national security and military matters Monday, seizing on the president's comment that he doesn't think the fight against terrorism can be won.",6
3,3,"NASA Develops Robust Artificial Intelligence for Planetary Rovers . NASA is planning to add a strong dose of artificial intelligence (AI) to planetary rovers to make them much more self-reliant, capable of making basic decisions during a mission. Scientists are developing very complex AI software that enables a higher level of robotic intelligence.",6
