label,gt,text,group
1,1,"Americans bounce back . Athens -- Allen Iverson scored 17 points, even with the broken thumb on his shooting hand, as the United States rebounded from a shocking opening-game loss to beat Greece 77-71 at the men #39;s Olympic basketball tournament yesterday. ",6
2,2,"Update 3: Bank of America Cuts Some Fleet Workers . Bank of America Corp. laid off an unspecified number of employees Wednesday at hundreds of Fleet Bank branches, a byproduct of the merger of the two banks, a company spokeswoman said. ",6
2,2,Shell Shocked? . Long-suffering investors in Royal Dutch Petroleum (NYSE: RD) and Shell Transport (NYSE: SC) likely spent the day wondering whether this morning #39;s news might finally clear the air.,5
2,2,"Blue Chips Flat After Wal-Mart Forecast .  NEW YORK (Reuters) - U.S. blue chips were little changed on  Monday as a disappointing sales forecast from Wal-Mart Stores  Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt;, the world's biggest retailer, offset the effect  of easing oil prices.",6
1,1,"Dixon finishes 7th . Joliet, Illinois: New Zealander Scott Dixon finished seventh at the Delphi Indy 300 motor race yesterday. Dixon, the defending IRL champion, started the race 14th on the grid in his Target-Ganassi Toyota and ",6
3,3,Microsoft ends free Outlook access for Hotmail . One of the drawing points for Microsoft #39;s free Hotmail service has been its tight integration with its Outlook e-mail and PIM client.,6
0,0,"Rumor mill takes toll on Hong Kong Democrats . HONG KONG As the legislative election campaign entered its final week Monday, a series of sex and financial controversies involving democracy advocates was making it look less and less likely that Democrats could win a majority.",6
1,1,"Brown just looking for respect . PHILADELPHIA  It should have been a happy day for Sheldon Brown. He had come up with his first interception of the season, after all, and he had done so against no less a quarterback than Brett Favre.",6
0,3,"Plea Due in MedImmune Fraud Case . Former Medimmune executive Eric Tsao is expected to plead guilty Friday to securities fraud, a case legal experts say is the latest in a series against high-profile defendants who allegedly try to subvert investigations. &lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",1
2,3,"""The Sims 2"" hits one million sales . The virtual life game sold more than a million copies in its first 10 days on the market, Electronic Arts said.",1
2,2,"Parmalat Adds CSFB to Banks Being Sued .  MILAN (Reuters) - Parmalat on Thursday fired off the latest  lawsuit in its bid to recover billions of euros from banks that  did deals with the now insolvent dairy group, suing CSFB for  about 250 million euros.",6
2,2,"Door open for Hardie boss . JAMES Hardie #39;s two most senior executives have agreed to stand aside after damning findings by a special inquiry into its asbestos liabilities, but chief executive Peter Macdonald ",5
3,3,"Phone Home and Find the Way . Route finders, once limited to executive autos, have become part of advanced handsets and are now being designed into mobile phones. New smartphones can load computer-like applications, adding mapping to their bag of tricks.",6
2,2,Profit From That Traffic Ticket . Got a traffic ticket? Can't beat 'em? Join 'em by investing in the company that processes those tickets.,6
3,3,"Unisys Gets Deeper into Linux, Joins Red Hat Partner Community . Unisys, the maker of high-end servers, has joined the Red Hat Partner Community, strengthening its ties to the Linux vendor. Unisys, formerly a Windows-only shop, began offering its ES7000 servers ",6
0,0,"Sri Lankan rebels 'shoot rival' . The brother of the man who led a split in Sri Lanka's Tamil Tiger rebel group is shot and killed, reports say.",6
0,0,9/11 fireman praises passengers . A New York fireman involved in the rescue effort following the September 11 attacks on the Twin Towers was among passengers on a plane diverted to London after a bomb alert.,6
3,3,"U.S. Broadband Growth Slows - Analyst (Reuters) . Reuters - U.S. telephone and cable companies\saw the growth of high-speed Internet services slow in the\second quarter to the lowest rate in a year, an industry\research firm said on Tuesday.",5
2,3,"easyGroup enters online music market with 25p downloads . Stelios is tapping his feet to the rhythm of a new venture in the form of easyMusic, to be launched in time for Christmas. The easyGroup company has teamed up with London-based music service Wippit to launch ",1
3,3,"What is a Search Engine? . What is a Search Engine?\\All search engines start with a ""search box"", which is sometimes the main focus of the site, e.g. google.com, dmoz.org, altavista.com; sometimes the ""search box"" is just one feature of a portal site, e.g. yahoo.com, msn.com, netscape.com. Just type in your search phrase and click the ...",6
3,3,"IBM gives a kick to CICS . To modernize its venerable line of mainframe-based CICS middleware, IBM last week introduced an updated version of its CICS Transaction Server that enables IT to extend the product to work better with SOAs (service-oriented architectures) through Web services. With the release of CICS Transaction Server for z/OS Version 3.1, administrators can now integrate their traditional workloads to fully participate in an SOA.",6
2,2,"FCC Says It Extended Discounted Phone-Line Rates . T amp;T, MCI and other telephone companies that provide local calling by renting other carriers #39; equipment have received a six-month extension on discounted leasing rates while regulators work on new competition rules.",5
0,0,"Afghan Ruler Again Says No to Coalition Government .  KABUL, Afghanistan (Reuters) - Frustrated by his dealings  with regional rivals, Afghan President Hamid Karzai reiterated  Saturday that he would not form a coalition government if he  won the country's first direct presidential election on Oct. 9.",6
1,1,"MLB: Boston 7, Tampa Bay 3 . Johnny Damon hit a three-run homer and Manny Ramirez a two-run homer Monday to lead the Boston Red Sox to a 7-3 win over the Tampa Bay Devil Rays.",6
1,1,"Schilling focused on 20th . SEATTLE -- So, Curt Schilling , what do you do after you reach the threshold of your third 20-win season in four years and your first for the Red Sox, who signed you out of junior college 18 years earlier?",5
0,0,"Ivan Returns, Dumps Rain in Texas, La. . HOUSTON (AP) -- Ivan's second foray into the United States came with little wind but plenty of the rain that became the 3-week-old system's calling card as it raked the Caribbean and eastern United States, while Floridians braced for another possible pounding as Hurricane Jeanne appeared to be gearing up for a weekend landing.",6
0,0,"India, Pakistan hold talks on Kashmir bus link . India and Pakistan held the first of two days of talks on Tuesday on starting a bus service between the capitals of divided Kashmir, a proposal which could give their peace process a major shot in the arm, officials said.",6
3,3,"SpaceShipOne Successfully Soars Into Space Again . By JOHN ANTCZAK     MOJAVE, Calif. (AP) -- The first private manned rocket recovered from a wild corkscrew roll on its ascent to soar to space and back Wednesday in a bid to earn a \$10 million prize...",5
1,1,"Forget the streak, Patriots say they #39;re focused on Buffalo . The New England Patriots take a string of 17 straight victories into Sunday #39;s game against the Buffalo Bills. A win at Ralph Wilson Stadium would make them the sixth NFL team to win 18 straight, including playoff games.",6
1,1,Canucks re-sign Sedin twins . CBC SPORTS ONLINE - The Vancouver Canucks have re-signed the Sedin twins for another season. Henrik and Daniel Sedin each agreed to one-year deals with the Canucks on Friday.,6
3,3,"SUPERWEBINAR: Cisco #39;s 40-Gig CRS-1- Light Reading Test Results . Overview: This webinar will provide insight into the results of the first independent industry evaluation of Cisco #39;s 40-Gig core router, the Carrier Routing System (CRS-1).",6
0,2,"Google critics wrong to label IPO  quot;disaster quot; . In terms of herd behavior, the only group that rivals Wall Street investors is Wall Street reporters. One moment, the guys at Google can do no wrong -reat company, great ",0
2,3,"Revamped EMusic Targets Indie Market (AP) . AP - Nearly a year since it was sold by Vivendi Universal to private investors, online retailer eMusic has undergone a facelift that includes a panel of music critics to help users comb its trove of independent music.",0
3,3,Leaner Longhorn Will Delay Microsoft Business Framework . The vendor confirned that the delay in the release of its next-generation file system will also push back the release of the Windows programming layer.,6
1,0,"Phelps to Take on Thorpe in Busy Night . ATHENS, Greece - Michael Phelps, still smarting after America's upset loss to South Africa in the 400 freestyle relay, returned to the pool Monday and qualified fastest for the Olympic 200-meter butterfly. Phelps' quest to break Mark Spitz's record of seven gold medals at the 1972 Munich Games was dashed with the Americans' bronze medal in the relay Sunday night...",0
1,0,"Lions Win First Away Game in Three Years . The Detroit Lions went three full seasons without winning an away game, setting an NFL record for road futility. They ended that ignominious streak Sunday in their first opportunity of the season, beating the Chicago Bears 20-16 at Soldier Field...",0
0,0,"Blast outside Bangladesh opposition HQ kills 6 . DHAKA - At least six people were killed and more than 200 injured in a series of bomb blasts at a meeting of the main opposition Awami League in the capital on Saturday, witnesses and news reports said.",6
0,0,"Ferocious Ivan bears down on Jamaica . Heavy rain and winds have begun to lash Jamaica as Hurricane Ivan roared closer, after ravaging Grenada and killing 27 people on a track that could make it the third big storm in a month to hit Florida.",6
0,0,"Tropical Storm Jeanne leaves more than 500 dead in Haiti . PORT-AU-PRINCE.More than 1,000 people have died or are missing as a result of Tropical Storm Jeanne, particularly in the northeastern region of the country where, at the close of this edition, more bodies were being discovered and the banks of certain ",6
3,3,"Dell Seeks to Improve Services Through Support Hubs . SEPTEMBER 13, 2004 (COMPUTERWORLD) - Dell Inc. is pushing ahead with plans to open a series of IT support hubs worldwide in an effort to improve its ability to serve customers, especially corporate users.",5
0,0,"Suspected Spies Heading To Israel . The Prime Minister has confirmed the two Israelis convicted and sentenced earlier this year for passport fraud, have been deported.",6
1,1,"Ichiro as exciting as they come . This record is for all the little guys, for all the players who have to leg out every hit instead of taking a relaxing trot around the bases, for all the batters whose muscles aren #39;t ",6
1,1,"O #39;Neal calls Kobe #39;s comments  #39;ridiculous #39; . While being interviewed by Eagle County, Colo., police after his sexual encounter with a hotel employee, Lakers star Kobe Bryant said Shaquille O #39;Neal had paid up to \$1 million to women to keep them quiet about  quot;situations like this, quot; the Los Angeles ",6
3,3,"Ericsson ends Bluetooth hardware development . Telefonaktiebolaget LM Ericsson, the company that invented and heavily promoted Bluetooth wireless technology, has decided to discontinue its design and development of new Bluetooth systems for the semiconductor industry.",6
0,3,"SAP Delivers for the Mailman . Neither rain nor sleet nor gloom of night can keep the US Postal Service from its appointed rounds, but a 25-year-old Human Resources software system is apparently stopping the mailman in his tracks.",0
2,2,"Update 1: Mylan Comments on Icahn Clearance . Mylan Laboratories Inc., the largest US maker of generic drugs, cautioned investors Friday that Thursday #39;s jump in share price was likely driven by investor Carl Icahn #39;s clearance to buy a large amount of company stock and fails to reflect  quot;negative ...",6
0,0,"Chechen Warlord Threatens More Attacks After Beslan .  MOSCOW (Reuters) - Chechen warlord Shamil Basayev claimed  responsibility on Friday for the Russian school siege in which  more than 320 hostages were killed, half of them children, and  threatened more attacks by any means he saw fit.",6
2,3,"HP to manage IT for Finnish energy giant . Finnish energy giant Fortum Corp. has signed a five-year agreement with Hewlett-Packard Co. (HP) to manage its IT infrastructure and support about 10,000 users across Europe.",0
1,1,"England, Italy, France Win . England lifts the pressure off Coach Sven-Goran Eriksson with a 2-1 win at Poland in a World Cup qualifier Wednesday night, while Italy and France also get victories.",6
1,1,The Cards Are Destiny's Children . They were 4-12 last year. They have had a losing record in 15 of 16 seasons since the franchise last relocated. They have won one playoff game since 1947.,6
1,1,"Bonds Hits 700th Homer, Giants Beat Padres (AP) . AP - Though Barry Bonds will treasure his 700th homer, he probably wanted the San Francisco Giants' 4-1 victory over San Diego even more. Bonds hit his latest historic homer in the third inning Friday night, leading the Giants to their sixth straight win in the opener of their final nine-game homestand.",6
2,1,"D-Backs CEO Colangelo resigns . com. Colangelo was originally set to step down on Jan. 1, 2005, but decided to accelerate his timetable. CEO-elect Jeff Moorad, who was to take over in January, will instead begin as CEO on Oct. 15.",1
3,2,"Optus,Vodafone rebut 3G rivals . Optus and Vodafone responded yesterday to the Telstra and Hutchison 3G infrastructure joint venture, unveiling plans to build a 3G network of their own.",3
2,2,"U.S. Services Growth Slower in August .  NEW YORK (Reuters) - Growth in the vast U.S. services  sector slowed in August although managers seemed more willing  to hire new workers, according to an industry survey published  on Friday.",5
0,2,"This Hurricanes and insurance in Florida . People who own something valuable, like a house, want to protect themselves against financial loss. Natural disasters like fire, storms or flooding can damage or destroy valuable possessions.",0
0,2,"Franklin Can #39;t Come Clean . Just when I thought it might be winding down, the mutual fund scandal is back to rear its ugly head. Yesterday, Franklin Resources (NYSE: BEN), parent of the Franklin Templeton ",3
0,3,Web Aids Search for the Right -- or Left -- Mate . The run-up to the U.S.\presidential election is casting the spotlight on a new crop of\Web sites for political-minded singles who are seeking Mr. or\Ms. Right ... or Left.,3
2,2,"Alitalia board approves relaunch plan: 3,700 employees to be &lt;b&gt;...&lt;/b&gt; . After winning union acceptance of job cuts, Alitalia gave formal approval Monday to a four-year business plan aimed at saving the near-bankrupt Italian airline from collapse.",6
3,3,SpyWare That Actually Spies On You . Amid groans of  quot;I wonder why it took so long? quot; a new worm has been discovered that can access a webcam and microphone attached to an infected PC.,6
0,0,Tehran seeking role in Mid-East . Iranian President Mohammad Khatami warns that peace cannot come to the Middle East without the help of Iran.,6
2,2,"National Foods posts increased net profit . Australia #39;s biggest supplier of fresh milk, National Foods, has posted a net profit of \$68.7 million, an increase of 14 per cent on last financial year.",6
0,0,"Al-Qaida Linked Group Claims Responsibility for Police Slaughter . Iraqi police suffered two mortal blows today in attacks that left at least 59 people dead and more than 120 injured. The major attack - a car bomb blast near a Baghdad police station, was claimed by an al-Qaida linked terror group.",6
0,0,"Russia Offers \$10 Million for Chechen Rebels -Agencies .  MOSCOW (Reuters) - The Russia government has offered a \$10  million reward for information to help it hunt down Chechen  rebel leaders Shamil Basayev and Aslan Maskhadov, accused by  Moscow of being behind last week's school siege, news agencies  reported on Wednesday.",6
1,1,Purdue Slams Syracuse . Kyle Orton passes for 287 yards and a career-high four touchdowns to lead the Boilermakers to a 51-0 victory over Syracuse on Sunday.,6
0,0,Sudan: confident in convincing the UN Security Council of progress &lt;b&gt;...&lt;/b&gt; . Sudan #39;s foreign minister Mustafa Othman Ismael stressed yesterday that his country #39;s government is confident it will convince the UN Security Council of the progress it had attained in Darfur.,6
1,0,"Japan to Deport Ex-Chess Champion Bobby Fischer .  TOKYO (Reuters) - Japan has decided to deport former world  chess champion Bobby Fischer, who is wanted in the United  States for defying sanctions on Yugoslavia, an immigration  official said on Tuesday.",3
0,0,Aristide supporters rally as Haiti violence continues . Authorities found the decapitated bodies of three policemen as sporadic gunfire killed at least one civilian in Haiti #39;s capital on the second day of violent protests staged by followers of ousted President Jean-Bertrand Aristide.,6
0,3,"Mild El Nino Developing in Pacific (AP) . AP - A mild El Nino is developing in the Pacific Ocean, climate experts said Friday. El Ninos can affect weather in other areas, sometimes worldwide.",3
0,1,Tim Brown Anxious to Face Raiders (AP) . AP - Mr. Raider is eager to hear cheers from the Black Hole one more time.,0
3,3,"TGn Sync Coalition Outlines Proposal for 802.11n . TGn Sync, a coalition of more than a dozen vendors, will submit a joint proposal to the IEEE 802.11 Task Group N (TGn) for the next generation 802.11n standard. ",5
0,0,Saskatchewan high court rejects appeal of 2 men in murder of  Regina seniors (Canadian Press) . Canadian Press - REGINA (CP) - Saskatchewan's highest court has rejected an appeal by two men convicted in a bloody home invasion that killed an senior Regina couple.,6
1,1,"Donald confident enough to play with any of his Ryder Cup &lt;b&gt;...&lt;/b&gt; . CRANS-SUR-SIERRE, Switzerland (PA) -- Luke Donald will tell Bernhard Langer this week that he is confident enough to be paired with any of his European teammates in the 35th Ryder Cup Matches at Oakland Hills.",6
0,0,Complaints follow Haiti acquittal . The US and rights groups condemn the acquittal in Haiti of an ex-paramilitary leader accused of murder.,6
2,2,"Before the Bell- Calpine Drops 6 Percent .  NEW YORK (Reuters) - Shares of Calpine Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CPN.N target=/stocks/quickinfo/fullquote""&gt;CPN.N&lt;/A&gt; fell 6  percent before the bell on Tuesday following reports that one  of its joint ventures received a default notice.",6
3,2,Adobe proposes new format for images . Adobe plans to introduce a new format for digital photos tomorrow in an attempt to create an industry public standard to make the archiving and editing process compatible across all types of cameras and software.,0
0,0,"Three more Malaysians face bird flu checks . Three children of a Malaysian vet have joined her in hospital for checks to see if they have bird flu, state media reported on Sunday.",6
2,0,Fassie CD to boost Mandela fund . A greatest hits album by late South African singer Brenda Fassie will help Nelson Mandela's Aids project.,3
0,1,"Small earthquake tremor felt in Greek capital . The Athens Geodynamic Institute said the tremor had a preliminary magnitude of 4.5 and occurred at 3:38 pm, about 70 kilometres northeast of Athens on the island of Evia.",0
0,0,"FG Holds Talks with Niger Delta Militants . The Federal Government yesterday revealed that security agencies are holding talks in Abuja with the leadership of the Niger Delta Peoples Volunteer Force (NDPVF), led by Alhaji Asari Dokubo, over the continued unrest in the Niger Delta.",6
1,1,"Federer gains second round at Thailand Open . Top-ranked Roger Federer reached the second round of the Thailand Open on Tuesday in a bid for his 10th title this season, winning 6-4, 7-6 (4) against France #39;s Nicolas Thomann, who is ranked 507th.",6
2,2,"Black Plans to Sue Hollinger for Libel . Conrad M. Black, the former head of Hollinger International, said yesterday that he planned to file a libel lawsuit against members of a company committee who accused him of taking more than \$380 million in improper payments.",6
3,3,Federal Scientists Search for Lost H-Bomb (AP) . AP - The U.S. government is sending a team of 20 scientists to check out a report of unusual radiation readings that could be coming from a hydrogen bomb that was lost off the Georgia coast in 1958.,5
3,3,"Phil Schiller, analysts discuss the iMac G5 (MacCentral) . MacCentral - Apple Computer Inc.'s Senior Vice President of Hardware Product Marketing, Phil Schiller, officially kicked off Apple Expo Paris this week introducing the iMac G5 during his keynote address. Analysts are unanimous in their support for the new consumer machine and the strategic ties Apple has drawn between the iMac and the iPod in marketing the computer.",5
2,3,EU to clear Oracle's PeopleSoft bid (TheDeal.com) . TheDeal.com - A source says Europe's antitrust watchdog has had a change of heart on the deal following the U.S. DOJ's loss on the case in court.,1
0,0,Police get cleric quiz extension . Police have been granted more time to question radical cleric Abu Hamza al-Masri under the Terrorism Act.,6
2,0,Tokyo Stocks Fall After Oil Spike (Reuters) . Reuters - Tokyo's Nikkei average fell 0.9 percent\by mid-morning on Tuesday and was on course for an eighth day\of losses as a broad range of stocks wilted after oil prices\spiked to  #36;50 a barrel and U.S. stocks made more losses.,3
0,0,"U.S. Warns Its Citizens in Afghanistan (AP) . AP - The U.S. government warned its citizens to keep a low profile Monday after a car bomb hit a private American security firm in the Afghan capital, killing at least seven people, including two Americans.",6
1,1,"Ivan Forces Titans, Dolphins To Play Saturday . MIAMI -- Because of the threat of Hurricane Ivan, the NFL has rescheduled the Tennessee Titans/Miami Dolphins game. The game will now be played at Pro Player Stadium at 1 pm Saturday.",6
2,2,Don #39;t Dawdle Over Report . Fannie Mae and Freddie Mac have long been synonymous with home ownership. Now those names are also disconcertingly associated with corporate wrongdoing.,5
1,1,"Brunell to Start Opener for Redskins (AP) . AP - As expected, Joe Gibbs went with the veteran quarterback.",6
0,0,"Hebron #39;s middle classes choose America rather than martyrdom . Tareq Natsha is fresh out of secondary school and about to join a growing exodus: young, middle-class Palestinians who are leaving their West Bank homes with their families #39; blessing ",6
2,0,"World Trade Center Leaseholder Gets Boost From Federal Jury . A jury has decided that the destruction of the World Trade Center was two events, meaning leaseholder Larry Silverstein can collect twice from insurance companies.",3
1,1,"What we learned . Minnesota: The tailback tag team of junior Marion Barber and sophomore Laurence Maroney, who combined for 231 yards Saturday and have 1040 yards already this season, has made the Gophers one of the top rushing teams in the country.",6
3,3,Wal-Mart offers sub-\$600 notebook . The retailer trots out a bargain portable PC that packs Wi-Fi. Is it getting ready for a laptop push for the holidays?,5
0,3,Key Part of Patriot Act Ruled Unconstitutional . A federal judge in New York ruled that a key component of the USA Patriot Act is unconstitutional because it allows the FBI to demand information from Internet service providers without judicial oversight or public review.,4
2,2,"Stocks Ascend as Oil Eases and Techs Gain . US stocks moved higher late on Friday morning in a broad-based advance, as oil prices dipped, shares of PeopleSoft Inc. (PSFT) boosted the tech-heavy Nasdaq and ",6
0,0,"Floridians Return to Storm-Ravaged Homes . PUNTA GORDA, Fla. - After getting a first look at the widespread damage left behind by Hurricane Charley, Florida residents were faced with the arduous task of sorting through the wreckage, and for some, starting over again...",6
3,3,"Stripped down Longhorn still offers gems . Even though Microsofts much-anticipated Longhorn has been stripped of its unified file system and some of its other key Longhorn technologies will be available for Windows XP and Windows Server 2003, the next Windows release will still be worth the upgrade, according to Microsoft.",6
2,3,"Business-to-business online ad network launches . ThomasB2B.com LLC will officially launch on Monday a new online advertising network which is modeled after general-purpose ones from the likes of Yahoo Inc.'s Overture and Google Inc. but which differs in two key aspects: first, it is focused exclusively on the business-to-business market; and second, it matches ads with search queries and content through predefined categories, not keywords.",3
3,3,"Vertical solutions take hold in CRM (InfoWorld) . InfoWorld - As the enterprise increasingly looks for vertical solutions from its CRM vendors, Kana Software with an on-premise solution and Entellium with a hosted solution, will both announce this week industry-specific best practice applications for customer service and sales force automation.",6
2,3,"Google IPO Auction to End Tonight . Google IPO Auction to End Tonight\\Google has requested that the U.S. Securities and Exchange Commission (SEC) declare the Google IPO registration statement effective at 4:00 p.m. Eastern Daylight Time on Tuesday, according to the Google IPO page: www.ipo.google.com. After an IPO registration statement is declared effective, the stock can be ...",3
1,1,"Cricket: India Scores a 23-Run Consolation Victory Against England . English cricket captain Michael Vaughan blasted a 74, but it was not enough to keep India from scoring a 23-run consolation victory in the third and final one-day international at the Lords ground in London.",6
0,2,"A Vast Arms Buildup, Yet Not Enough for Wars . The United States will spend more than \$500 billion on security this year, a high-water mark that is creating boom times in the armaments industry.",0
1,1,"Sadler wins race, clinches spot in top 10 . Elliott Sadler raced to his second victory of the season and wrapped up a spot in the NASCAR #39;s new championship playoff Sunday night at California Speedway.",6
0,0,Pyongyang threatens nuclear fire for Japan . North Korea threatened yesterday to turn Japan into a  quot;nuclear sea of fire quot; if it comes under attack from the United States.,6
2,2,"House blocks overtime rules . In a sharp rebuke of a new administration policy, the House moved yesterday to block the Labor Department from carrying out overtime rules critics argued could deprive millions of workers of overtime pay.",5
0,0,Powell Appeals to Arafat to Step Aside .  NEW YORK (Reuters) - Secretary of State Colin Powell  appealed to Palestinian President Yasser Arafat on Thursday to  step aside for the sake of achieving his lifetime goal of a  Palestinian state.,6
1,1,"USC pitches shutout . the second-longest active winning streak among Division 1-A schools behind Boise State's 13. Matt Leinart completed 20 of 31 passes for 231 yards and two touchdowns without being intercepted, leaving the game for good late in the third quarter. He has passed for two or more TDs in 14 straight games. The Rams (0-2) hadn't been blanked since losing to ...",6
0,0,"Suicide Bombings on Two Israeli Buses Kill 15 .  BEERSHEBA, Israel (Reuters) - Palestinian suicide bombers  killed at least 15 people in simultaneous attacks on two  Israeli buses on Tuesday, breaking a long lull in such violence  and potentially disrupting an Israeli plan to pull out of Gaza.",6
0,3,"Pigeon fanciers use taste to ward off falcons . London - British pigeon fanciers are developing methods to make their birds taste so awful that peregrine falcons in the wild are put off preying on them, the Sunday Telegraph reported.",3
0,0,"Agreement reached on Iran resolution . VIENNA -- The United States and most other nations at a meeting of the UN atomic watchdog agency agreed yesterday on a resolution meant to curb Iran's access to technology that could be used for nuclear weapons, and indirectly set a deadline for Tehran to meet their demands.",6
0,0,"Fire in Ohio Apartment Building Kills 8 . COLUMBUS, Ohio - A suspected arson fire engulfed an apartment complex in suburban Columbus Sunday, killing eight people and forcing others to jump from third-story windows to escape, firefighters said.    The fire in Prairie Township came just six weeks after three fires were set in the same building in an empty apartment and hallway, said Fire Chief Steve Feustel...",6
0,0,Icon revered by pope is returned to Russian Orthodox Church . MOSCOW A Russian icon is back home after hanging for years in Pope John Paul #39;s private chapel. The Vatican is returning the 18th century replica of the Mother of God of Kazan icon to the Russian Orthodox Church ,6
3,3,Microsoft unveils SharePoint Service Pack 1 . Microsoft has advised customers using its SharePoint collaborative working products to apply newly released software patches designed to provide performance and security improvements.,6
1,1,"Seattle Tackle Jones Misses Training Camp (AP) . AP - After opening week, the sharpest criticism Seattle coach Mike Holmgren had for tackle Walter Jones was that he sometimes let the pocket get too close to quarterback Matt Hasselbeck.",6
2,3,"EBay To Take Over Korean Affiliate . EBay, the world #39;s largest Internet auction house, is making a purchase of its own, increasing its stake in South Korean affiliate Internet Auction.",0
2,2,"Swedish fashion retailer H and M profits rise in third quarter (AFP) . AFP - Swedish fashion retailer Hennes and Mauritz posted a rise in profits for the third quarter, saying its price-cut strategy had paid off.",6
0,0,"North Korea May Delay Nuclear Talks, US, UK Officials Say . North Korea may delay discussions to prepare a fourth round of six-nation talks aimed at dismantling the communist nation #39;s nuclear programs, US and UK government officials said.",6
3,0,"Drug ruled out in cancer battle . A drug used to treat breast cancer would not be good for preventing the tumours occurring in the first place, say researchers.",0
3,3,"Windows world gets OS X wake up call . Apple should be pushing its Mac OS X software aggressively into corporations running Windows, says a Microsoft solution provider in Massachusetts, but others claim that Apple might be missing ",5
1,1,"Ailing Dutch soccer opts for play-off system . AMSTERDAM - The Dutch football association KNVB announced on Friday that starting from the 2005-06 season, a play-off system will be introduced in the Premier Division to determine which teams qualifies for the Champions League and the UEFA Cup.",6
2,2,"Plunging Delta slashes jobs . DELTA Air Lines yesterday announced a massive restructuring plan that would cut 6000 to 7000 jobs and slash more costs, but nonetheless warned that bankruptcy remained  quot;a real possibility quot;.",6
0,0,"New Orleans Urges People to Take Shelter . NEW ORLEANS - With 135-mph Hurricane Ivan closing in with frightening intensity, this flood-prone city scrambled Wednesday to get people out of harm's way, putting the frail and elderly in the cavernous Louisiana Superdome and urging others to move to higher floors in tall buildings.    Along some 300 miles of threatened coastline from Louisiana to the Florida Panhandle, the churning surf, ominous clouds, swaying traffic lights and escalating winds were all the reminders some people needed to take cover from the storm...",6
1,0,India orders Olympic dope probe . Sports Minister Sunil Dutt says action will be taken after two weightlifters fail a drugs test at the Athens Olympics.,0
2,2,Rentokil rules out break-up . Security-to-pest-control firm Rentokil Initial has ruled out a break-up as it reports back from a strategic review amid rumours the embattled company is in the sights of buyout firms.,6
3,3,"Mozilla could form base of a Google browser . Analysts agree that it would be of little benefit for Google to create a browser from scratch, but it could add value by adding components onto the open-source browser Mozilla.",5
1,1,"Inter cruises to easy win over Andrelecht in Champions League . Brazil #39;s Adriano scored a goal and set up another, leading Inter Milan to an easy 3-1 win over Anderlecht in Champions League Group G on Wednesday (early Thursday, Malaysian time).",6
1,1,"Benson the catalyst in Longhorns' lambasting . AUSTIN, Texas -- Cedric Benson ran for 181 yards and two touchdowns, and No. 7 Texas revved up its punishing rushing attack and overwhelmed North Texas, 65-0, last night.",6
1,1,"Expos to move Nov. 30 . The Montreal Expos have received legal notice from Major League Baseball that the team will move Nov. 30, TQS television reported yesterday.",6
0,0,Man Linked to N.J. Gov. Says He's Straight . JERUSALEM - The Israeli man at the center of New Jersey Gov. James E...,6
0,0,44 Apparent N. Korean Asylum Seekers Enter Canadian Embassy in &lt;b&gt;...&lt;/b&gt; . Diplomats in Beijing say at least 44 people claiming to be North Koreans have stormed the Canadian embassy in an apparent bid for asylum.,6
3,3,"GOP platform: Broadband and R D tax credits . The Republican party platform includes calls for widely available broadband access, electronic health records and more government R D spending.",5
3,3,IBM fits PCs with new hardware-based security chip . IBM has begun using new security hardware from National Semiconductor in its desktop PCs in an effort to fend off viruses and hackers.,6
0,0,Nepalese Attack a Mosque and Muslims in Katmandu . Thousands of enraged Nepalese attacked a mosque and more than a hundred Muslim-owned businesses and homes here on Wednesday to protest the killing of 12 Nepalese workers by terrorists in Iraq.,6
2,3,"Virginia Commits Funds To  Lure New IBM Jobs . The state of Virginia and Fairfax County each pledged \$600,000 to entice International Business Machines Corp. to bring 1,250 high-paying new government contracting jobs to Fairfax. &lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",0
0,3,"Study: IT job market is still stagnant . Times remain tough for IT workers looking for jobs across the U.S., according to a new employment study of the IT marketplace.",4
1,1,"Surprise! Ochoa surges to win . Lorena Ochoa already had posed with the novelty check and kissed the crystal vase when she called her family in Mexico.  #39; #39;Well, I won #39;t tell anyone, because they #39;re all watching you play No.",6
0,0,US deserter reunited with family . arrived on a remote island in northern Japan to start a new life with his Japanese wife and their two daughters. court-martial last month after saying he deserted from South Korea because he was frightened.,6
2,3,"IBM to Open Office in Fairfax County, Creating 1,200 Jobs . International Business Machines Corp. plans to open a new office in Fairfax County that will create 1,200 government contracting jobs in the county, according to sources familiar with the deal.",0
